movie_id,title,original_language,release_date,popularity,vote_average,vote_count,budget,revenue,runtime,status,adult,belongs_to_collection,genres,production_countries,production_companies_n,spoken_languages_n,tagline_len,overview_len
980489,Gran Turismo,en,2023-08-09,9.2824,7.704,3343,60000000,121700000,135,Released,False,0,"[""Adventure"", ""Drama"", ""Action""]","[""US""]",3,1,20,176
499191,Call Boy,ja,2018-04-06,9.8316,6.4,54,0,0,119,Released,False,0,"[""Drama""]","[""JP""]",4,1,0,468
1226578,Longlegs,en,2024-07-10,9.279,6.531,2597,10000000,127961936,101,Released,False,1,"[""Crime"", ""Horror"", ""Mystery""]","[""CA"", ""US""]",5,1,17,328
38700,Bad Boys for Life,en,2020-01-15,8.7984,7.116,8705,90000000,426505244,124,Released,False,1,"[""Thriller"", ""Action"", ""Crime""]","[""US""]",4,2,28,248
856289,Creation of the Gods I: Kingdom of Storms,zh,2023-07-15,9.2614,7.1,475,85000000,369081777,148,Released,False,1,"[""Action"", ""Fantasy"", ""War""]","[""CN""]",5,1,0,266
585083,Hotel Transylvania: Transformania,en,2022-01-31,9.247,7.035,3000,75000000,18500000,92,Released,False,1,"[""Animation"", ""Comedy"", ""Family"", ""Adventure"", ""Fantasy""]","[""US""]",4,1,20,334
402900,Ocean's Eight,en,2018-06-07,9.2291,6.959,8749,70000000,297718711,111,Released,False,0,"[""Crime"", ""Comedy"", ""Action""]","[""US""]",4,2,22,137
508943,Luca,en,2021-06-17,9.1572,7.783,8911,200000000,51074773,95,Released,False,0,"[""Animation"", ""Family"", ""Fantasy"", ""Comedy"", ""Drama""]","[""US""]",1,2,34,219
474350,It Chapter Two,en,2019-09-04,9.2078,6.837,9555,79000000,473123154,169,Released,False,1,"[""Horror"", ""Thriller"", ""Drama""]","[""US""]",4,1,8,211
936245,Hidden Face,ko,2024-11-20,9.1821,5.1,65,0,0,113,Released,False,0,"[""Mystery"", ""Thriller""]","[""KR""]",1,1,32,408
400928,Gifted,en,2017-04-07,9.1799,7.996,5909,7000000,40300000,101,Released,False,0,"[""Drama"", ""Comedy""]","[""GB"", ""US""]",3,1,61,105
776503,CODA,en,2021-08-13,9.1672,7.891,2560,10000000,1905058,112,Released,False,0,"[""Drama"", ""Music"", ""Romance""]","[""FR"", ""US""]",3,2,34,234
513434,One Cut of the Dead,ja,2017-11-04,8.6218,7.628,966,52406,27590180,96,Released,False,1,"[""Comedy"", ""Horror"", ""Drama""]","[""JP""]",2,1,20,152
516729,Paddington in Peru,en,2024-11-08,9.1204,6.817,671,90000000,171458837,106,Released,False,1,"[""Family"", ""Comedy"", ""Adventure""]","[""GB"", ""JP""]",3,2,30,287
298250,Jigsaw,en,2017-10-25,7.7763,6.214,3937,10000000,104223315,91,Released,False,1,"[""Horror"", ""Mystery""]","[""US""]",4,1,19,138
318846,The Big Short,en,2015-12-11,9.1011,7.364,9787,28000000,133346506,131,Released,False,0,"[""Comedy"", ""Drama""]","[""US""]",3,1,21,58
177677,Mission: Impossible - Rogue Nation,en,2015-07-28,9.0978,7.222,9659,150000000,682716636,131,Released,False,1,"[""Action"", ""Adventure""]","[""US""]",4,3,36,173
695721,The Hunger Games: The Ballad of Songbirds & Snakes,en,2023-11-15,9.0925,6.986,3466,100000000,337371917,157,Released,False,0,"[""Science Fiction"", ""Action""]","[""DE"", ""US""]",4,1,31,186
159824,Hotel Transylvania 2,en,2015-09-21,9.0881,6.763,6101,80000000,473200000,89,Released,False,1,"[""Animation"", ""Comedy"", ""Family"", ""Fantasy""]","[""US""]",3,1,38,191
287947,Shazam!,en,2019-03-29,9.0827,6.978,10154,80000000,367799011,132,Released,False,1,"[""Action"", ""Comedy"", ""Fantasy""]","[""US""]",4,1,18,98
1072699,Inside Furioza,pl,2025-10-14,9.0619,6.522,93,0,0,166,Released,False,1,"[""Action"", ""Crime"", ""Thriller""]","[""PL""]",1,4,0,150
1290879,The Woman in Cabin 10,en,2025-10-09,9.059,6.195,971,0,0,95,Released,False,0,"[""Mystery"", ""Thriller"", ""Crime""]","[""GB""]",1,2,44,151
838209,Exhuma,ko,2024-02-22,9.0345,7.501,663,0,97974828,134,Released,False,0,"[""Mystery"", ""Horror"", ""Thriller""]","[""KR""]",3,3,20,238
777443,The Electric State,en,2025-03-07,9.0289,6.485,1620,320000000,0,125,Released,False,0,"[""Science Fiction"", ""Adventure"", ""Action""]","[""US""]",2,1,23,143
1120911,Saturday Night,en,2024-09-27,9.0266,6.693,352,25000000,10055029,109,Released,False,0,"[""Comedy"", ""Drama""]","[""US""]",3,1,31,238
1637319,Hannah Montana 20th Anniversary Special,en,2026-03-23,9.0116,7.153,75,0,0,59,Released,False,0,"[""Documentary"", ""Music""]","[""US""]",2,1,23,387
609681,The Marvels,en,2023-11-08,9.009,5.939,3325,274800000,206136825,105,Released,False,1,"[""Science Fiction"", ""Adventure"", ""Action""]","[""US""]",2,2,34,348
315837,Ghost in the Shell,en,2017-03-29,8.9873,6.106,8526,110000000,169801921,107,Released,False,0,"[""Science Fiction"", ""Drama"", ""Action""]","[""CN"", ""HK"", ""IN"", ""US""]",10,2,53,190
157827,Louder Than Bombs,en,2015-10-01,8.9873,6.472,374,11000000,1400000,105,Released,False,0,"[""Drama""]","[""NO"", ""US"", ""FR"", ""DK""]",8,2,18,378
450465,Glass,en,2019-01-16,8.9829,6.665,9039,20000000,246999039,129,Released,False,0,"[""Thriller"", ""Drama"", ""Science Fiction""]","[""US""]",3,2,32,298
274857,King Arthur: Legend of the Sword,en,2017-05-10,9.6181,6.553,6024,175000000,149175066,126,Released,False,0,"[""Action"", ""Drama"", ""Fantasy""]","[""US""]",5,1,25,372
893723,PAW Patrol: The Mighty Movie,en,2023-09-21,8.9688,7.0,539,30000000,202231360,88,Released,False,1,"[""Adventure"", ""Animation"", ""Comedy"", ""Family"", ""Science Fiction""]","[""CA"", ""FR"", ""US""]",5,1,20,129
274855,Geostorm,en,2017-10-12,8.9485,6.111,5135,120000000,221600160,109,Released,False,0,"[""Action"", ""Science Fiction"", ""Thriller""]","[""HK"", ""US""]",6,1,46,436
280092,Insidious: Chapter 3,en,2015-05-28,8.9422,6.282,3588,10000000,120453155,97,Released,False,1,"[""Horror"", ""Thriller""]","[""CA"", ""US""]",2,1,20,141
1426776,STRAW,en,2025-06-05,8.214,7.709,940,0,0,105,Released,False,0,"[""Thriller"", ""Drama"", ""Crime""]","[""US""]",1,1,17,151
424783,Bumblebee,en,2018-11-22,8.9279,6.718,6584,135000000,467989645,114,Released,False,0,"[""Action"", ""Adventure"", ""Science Fiction""]","[""CN"", ""US""]",6,1,27,307
459151,The Boss Baby: Family Business,en,2021-07-01,8.9085,7.333,2678,82000000,146745280,107,Released,False,1,"[""Animation"", ""Comedy"", ""Adventure"", ""Family""]","[""US""]",1,1,17,262
774825,The Ice Age Adventures of Buck Wild,en,2022-01-28,7.9539,6.561,1811,0,0,82,Released,False,1,"[""Animation"", ""Comedy"", ""Family"", ""Adventure""]","[""CA"", ""US""]",2,1,18,163
445571,Game Night,en,2018-02-15,8.903,6.845,6252,37000000,117501013,100,Released,False,0,"[""Mystery"", ""Comedy"", ""Crime""]","[""US""]",5,1,19,498
153518,The Angry Birds Movie,en,2016-05-11,8.898,6.256,3956,73000000,349779543,97,Released,False,1,"[""Animation"", ""Adventure"", ""Comedy"", ""Family""]","[""FI"", ""US""]",3,1,39,326
1155281,Creation of the Gods II: Demon Force,zh,2025-01-29,8.8899,6.3,131,120000000,172619925,145,Released,False,1,"[""Action"", ""Fantasy"", ""War""]","[""CN""]",6,1,0,233
1035048,Elevation,en,2024-11-07,8.8848,6.412,948,18000000,3300000,91,Released,False,0,"[""Action"", ""Science Fiction"", ""Thriller""]","[""US""]",4,2,30,241
49046,All Quiet on the Western Front,de,2022-10-07,8.8848,7.717,4622,20000000,0,147,Released,False,0,"[""War"", ""Drama""]","[""DE""]",2,3,0,315
283366,Miss Peregrine's Home for Peculiar Children,en,2016-09-28,8.8703,6.838,10446,110000000,296482446,127,Released,False,0,"[""Fantasy"", ""Adventure"", ""Drama"", ""Family"", ""Thriller""]","[""US"", ""GB"", ""BE"", ""CA""]",4,1,14,157
68735,Warcraft,en,2016-05-25,8.8661,6.398,7219,160000000,433677183,123,Released,False,0,"[""Action"", ""Adventure"", ""Fantasy""]","[""US""]",3,1,21,409
487558,BlacKkKlansman,en,2018-08-09,8.8271,7.491,8063,15000000,93411426,136,Released,False,0,"[""Crime"", ""Comedy"", ""Drama"", ""History""]","[""US""]",6,1,16,183
338953,Fantastic Beasts: The Secrets of Dumbledore,en,2022-04-06,9.6996,6.627,5057,200000000,407200000,142,Released,False,1,"[""Fantasy"", ""Adventure""]","[""GB"", ""US""]",2,1,20,358
1116201,Iron Lung,en,2026-01-29,8.8107,7.312,133,3000000,51226173,125,Released,False,0,"[""Horror"", ""Mystery"", ""Science Fiction""]","[""US""]",1,1,45,650
868759,Ghosted,en,2023-04-18,8.8098,6.878,2162,40000000,0,117,Released,False,0,"[""Action"", ""Comedy"", ""Romance""]","[""US""]",1,1,53,249
338803,The Treacherous,ko,2015-05-21,10.3715,6.1,89,0,6906250,133,Released,False,0,"[""Drama"", ""History"", ""Crime""]","[""KR""]",2,1,66,200
310131,The Witch,en,2016-02-19,8.7385,7.0,7597,4000000,40423945,92,Released,False,0,"[""Horror""]","[""BR"", ""CA"", ""GB"", ""US""]",9,1,22,240
1042834,Eden,en,2025-04-03,7.8421,6.685,627,50000000,1907486,129,Released,False,0,"[""Thriller"", ""Drama""]","[""US""]",3,1,47,269
520763,A Quiet Place Part II,en,2021-05-21,8.7261,7.434,7320,55000000,297372261,96,Released,False,1,"[""Science Fiction"", ""Thriller"", ""Horror""]","[""US""]",3,1,22,234
278154,Ice Age: Collision Course,en,2016-06-23,7.8856,6.113,4853,105000000,408579038,95,Released,False,1,"[""Adventure"", ""Animation"", ""Family"", ""Comedy"", ""Science Fiction""]","[""US""]",3,1,30,445
427641,Rampage,en,2018-04-11,8.709,6.447,7468,120000000,428028233,107,Released,False,0,"[""Action"", ""Adventure"", ""Science Fiction""]","[""US""]",7,2,17,677
1084736,The Count of Monte Cristo,fr,2024-06-28,8.704,7.911,2000,46000000,75360860,178,Released,False,0,"[""Adventure"", ""Action"", ""Drama""]","[""FR"", ""BE""]",7,5,39,337
846422,The Old Guard 2,en,2025-07-01,8.2579,5.912,938,0,0,107,Released,False,1,"[""Action"", ""Fantasy""]","[""US""]",3,5,21,144
1313003,Close to Me,it,2025-03-20,8.2151,5.717,53,5000000,490149,103,Released,False,0,"[""Romance"", ""Thriller""]","[""IT"", ""RS""]",3,1,0,292
1159311,My Hero Academia: You're Next,ja,2024-08-02,8.685,7.184,206,0,32224616,110,Released,False,1,"[""Animation"", ""Action"", ""Adventure"", ""Science Fiction""]","[""JP""]",8,1,15,282
420809,Maleficent: Mistress of Evil,en,2019-10-16,8.6834,7.296,6449,185000000,491730089,119,Released,False,1,"[""Family"", ""Fantasy"", ""Adventure""]","[""US""]",2,1,25,208
799583,The Ministry of Ungentlemanly Warfare,en,2024-04-18,8.6717,7.013,1849,60000000,29768915,120,Released,False,0,"[""Action"", ""Comedy"", ""War""]","[""GB"", ""US""]",3,5,53,391
339964,Valerian and the City of a Thousand Planets,en,2017-07-19,8.6635,6.632,7947,177200000,225973340,137,Released,False,0,"[""Adventure"", ""Science Fiction"", ""Action""]","[""FR"", ""DE"", ""AE"", ""US"", ""BE"", ""CN""]",11,2,58,601
522938,Rambo: Last Blood,en,2019-09-18,8.6407,6.527,4186,50000000,91500000,89,Released,False,1,"[""Action"", ""Thriller"", ""Drama""]","[""CN"", ""US""]",5,2,35,397
552178,Dark Waters,en,2019-11-22,6.7588,7.532,2510,20000000,13601384,127,Released,False,0,"[""Drama"", ""Thriller""]","[""US""]",4,1,34,242
297761,Suicide Squad,en,2016-08-03,8.5608,5.917,22023,175000000,749200054,122,Released,False,1,"[""Action"", ""Adventure"", ""Fantasy""]","[""US""]",4,3,20,231
1287322,Christy,en,2025-11-06,8.5459,7.209,151,15000000,1310888,134,Released,False,0,"[""History"", ""Drama""]","[""US""]",5,1,37,482
406997,Wonder,en,2017-11-13,8.5433,8.107,8225,20000000,315025930,113,Released,False,0,"[""Family"", ""Drama""]","[""US""]",5,1,44,146
1083433,I Know What You Did Last Summer,en,2025-07-16,7.8932,5.668,747,18000000,64808120,111,Released,False,1,"[""Horror"", ""Thriller"", ""Mystery""]","[""US""]",5,1,31,333
265208,Wild Card,en,2015-01-14,8.5234,5.695,1927,30000000,6738764,92,Released,False,0,"[""Thriller"", ""Crime"", ""Action""]","[""US"", ""FR""]",7,1,43,145
513310,Boss Level,en,2021-02-19,8.29,6.867,1894,45000000,2000000,101,Released,False,0,"[""Action"", ""Science Fiction"", ""Thriller""]","[""GB"", ""US""]",11,2,31,184
661374,Glass Onion: A Knives Out Mystery,en,2022-11-23,8.5121,7.0,6740,40000000,15000000,140,Released,False,1,"[""Comedy"", ""Crime"", ""Mystery""]","[""US""]",1,1,39,153
882059,Boy Kills World,en,2024-04-24,6.6641,6.709,801,18000000,3139717,111,Released,False,0,"[""Crime"", ""Thriller"", ""Action""]","[""US""]",4,1,29,181
660982,American Pie Presents: Girls' Rules,en,2020-10-06,7.5718,6.113,706,0,0,95,Released,False,1,"[""Comedy""]","[""US""]",3,1,0,182
350,The Devil Wears Prada,en,2006-06-29,121.8012,7.39,13001,35000000,326706115,109,Released,False,1,"[""Drama"", ""Comedy""]","[""US""]",4,2,83,219
10867,Malena,it,2000-10-27,116.3459,7.4,2478,0,14493284,108,Released,False,0,"[""Drama""]","[""IT"", ""US""]",4,3,51,329
157336,Interstellar,en,2014-11-05,90.8739,8.471,39491,165000000,746606706,169,Released,False,0,"[""Adventure"", ""Drama"", ""Science Fiction""]","[""GB"", ""US""]",3,1,58,198
120,The Lord of the Rings: The Fellowship of the Ring,en,2001-12-18,45.3691,8.4,27378,93000000,871368364,179,Released,False,1,"[""Adventure"", ""Fantasy"", ""Action""]","[""NZ"", ""US""]",3,1,26,351
122,The Lord of the Rings: The Return of the King,en,2003-12-17,45.8732,8.496,26373,94000000,1118888979,201,Released,False,1,"[""Adventure"", ""Fantasy"", ""Action""]","[""NZ"", ""US""]",3,1,31,523
7451,xXx,en,2002-08-09,65.82,5.987,4871,70000000,277448382,124,Released,False,1,"[""Action"", ""Adventure"", ""Thriller"", ""Crime"", ""Drama""]","[""US""]",1,5,28,305
24428,The Avengers,en,2012-04-25,55.4056,8.009,37463,220000000,1518815515,143,Released,False,1,"[""Science Fiction"", ""Action"", ""Adventure""]","[""US""]",1,3,23,297
38541,The Divide,en,2012-01-13,56.001,5.9,734,3000000,156362,122,Released,False,0,"[""Horror"", ""Science Fiction"", ""Thriller""]","[""CA"", ""DE"", ""US""]",6,1,32,166
81774,Exploits of a Young Don Juan,fr,1986-11-04,49.0503,6.0,309,0,1300000,100,Released,False,0,"[""Comedy"", ""Drama""]","[""FR"", ""IT""]",5,1,0,338
278,The Shawshank Redemption,en,1994-09-23,48.2516,8.719,30191,25000000,28341469,142,Released,False,0,"[""Drama"", ""Crime""]","[""US""]",1,1,50,392
238,The Godfather,en,1972-03-14,43.7797,8.7,22804,6000000,245066411,175,Released,False,1,"[""Drama"", ""Crime""]","[""US""]",3,3,26,307
155,The Dark Knight,en,2008-07-16,38.2205,8.528,35568,185000000,1004558444,152,Released,False,1,"[""Action"", ""Crime"", ""Thriller""]","[""GB"", ""US""]",4,2,33,396
1579,Apocalypto,en,2006-12-07,37.9587,7.6,6205,40000000,120654337,138,Released,False,0,"[""Action"", ""Drama"", ""History""]","[""GB"", ""US""]",3,0,32,395
603,The Matrix,en,1999-03-31,36.5854,8.243,27716,63000000,463517383,136,Released,False,1,"[""Action"", ""Science Fiction""]","[""US""]",4,1,25,181
346,Seven Samurai,ja,1954-04-26,32.8908,8.449,4194,2000000,105000000,207,Released,False,0,"[""Action"", ""Drama""]","[""JP""]",1,1,37,261
129,Spirited Away,ja,2001-07-20,35.0613,8.5,18198,19000000,274925095,125,Released,False,0,"[""Animation"", ""Family"", ""Fantasy""]","[""JP""]",6,1,40,201
14836,Coraline,en,2009-02-05,35.0569,7.9,8883,60000000,185860104,100,Released,False,0,"[""Animation"", ""Family"", ""Fantasy""]","[""US""]",2,1,29,226
20222,Sex with Love,es,2003-03-27,34.2847,6.5,241,0,0,108,Released,False,0,"[""Comedy"", ""Romance""]","[""CL""]",1,1,0,180
19995,Avatar,en,2009-12-16,34.2422,7.602,33832,237000000,2923706026,162,Released,False,1,"[""Science Fiction"", ""Action"", ""Adventure""]","[""US"", ""GB""]",4,2,27,175
597,Titanic,en,1997-12-18,32.2254,7.9,27041,200000000,2264162353,194,Released,False,0,"[""Drama"", ""Romance""]","[""US""]",3,6,41,360
1213,The Talented Mr. Ripley,en,1999-12-25,32.7106,7.198,4118,40000000,128798265,140,Released,False,0,"[""Thriller"", ""Crime"", ""Drama""]","[""US""]",2,2,44,372
680,Pulp Fiction,en,1994-09-10,32.6636,8.5,30054,8000000,213928762,154,Released,False,0,"[""Thriller"", ""Crime"", ""Comedy""]","[""US""]",3,3,55,239
424,Schindler's List,en,1993-12-15,28.0741,8.6,17356,22000000,321365567,195,Released,False,0,"[""Drama"", ""History"", ""War""]","[""US""]",1,4,47,163
550,Fight Club,en,1999-10-15,31.8673,8.438,31864,63000000,100853753,139,Released,False,0,"[""Drama"", ""Thriller""]","[""DE"", ""US""]",5,1,23,295
27205,Inception,en,2010-07-15,31.6975,8.372,39074,160000000,839030630,148,Released,False,0,"[""Action"", ""Science Fiction"", ""Adventure""]","[""GB"", ""US""]",3,4,36,280
240,The Godfather Part II,en,1974-12-20,27.5151,8.572,13827,13000000,102600000,202,Released,False,1,"[""Drama"", ""Crime""]","[""US""]",2,4,41,222
4517,Elizabeth: The Golden Age,en,2007-09-09,12.5813,6.7,1303,55000000,74237563,114,Released,False,1,"[""Drama"", ""History"", ""Romance""]","[""FR"", ""GB"", ""DE""]",4,3,22,173
13,Forrest Gump,en,1994-06-23,30.0113,8.464,29592,55000000,677387716,142,Released,False,0,"[""Comedy"", ""Drama"", ""Romance""]","[""US""]",3,1,86,238
50619,The Twilight Saga: Breaking Dawn - Part 1,en,2011-11-16,26.2249,6.189,9231,110000000,712171856,117,Released,False,1,"[""Adventure"", ""Fantasy"", ""Romance""]","[""US""]",7,2,30,133
671,Harry Potter and the Philosopher's Stone,en,2001-11-16,28.7731,7.9,29432,125000000,976475550,152,Released,False,1,"[""Adventure"", ""Fantasy""]","[""GB"", ""US""]",3,1,20,406
807,Se7en,en,1995-09-22,25.2632,8.38,22942,33000000,327311859,127,Released,False,0,"[""Crime"", ""Mystery"", ""Thriller""]","[""US""]",3,1,49,389
497,The Green Mile,en,1999-12-10,25.3535,8.504,19133,60000000,286801374,189,Released,False,0,"[""Fantasy"", ""Drama"", ""Crime""]","[""US""]",2,2,67,303
106646,The Wolf of Wall Street,en,2013-12-25,27.1735,8.028,25781,100000000,407038432,180,Released,False,0,"[""Crime"", ""Drama"", ""Comedy""]","[""US""]",4,2,19,200
564,The Mummy,en,1999-04-16,26.9885,6.965,9914,80000000,415885488,124,Released,False,1,"[""Adventure"", ""Action"", ""Fantasy""]","[""US""]",1,2,72,370
1726,Iron Man,en,2008-04-30,26.627,7.657,27995,140000000,585174222,126,Released,False,1,"[""Action"", ""Science Fiction"", ""Adventure""]","[""US""]",3,4,34,132
11,Star Wars,en,1977-05-25,26.4727,8.203,22196,11000000,775398007,121,Released,False,1,"[""Adventure"", ""Action"", ""Science Fiction""]","[""US""]",2,1,44,312
10138,Iron Man 2,en,2010-04-28,26.3954,6.851,22276,200000000,623933331,124,Released,False,1,"[""Adventure"", ""Action"", ""Science Fiction""]","[""US""]",3,3,59,372
38,Eternal Sunshine of the Spotless Mind,en,2004-03-19,26.1854,8.09,16242,20000000,72258126,108,Released,False,0,"[""Science Fiction"", ""Drama"", ""Romance""]","[""US""]",3,1,86,255
348,Alien,en,1979-05-25,25.9313,8.169,16247,11000000,104931801,117,Released,False,1,"[""Horror"", ""Science Fiction""]","[""US"", ""GB""]",3,2,36,420
7131,Van Helsing,en,2004-05-03,25.8903,6.4,6574,160000000,300257475,132,Released,False,0,"[""Horror"", ""Adventure"", ""Action""]","[""CZ"", ""US""]",3,2,27,308
808,Shrek,en,2001-05-18,25.7984,7.759,18627,60000000,488977919,90,Released,False,1,"[""Animation"", ""Comedy"", ""Fantasy"", ""Adventure"", ""Family""]","[""US""]",3,1,35,253
557,Spider-Man,en,2002-05-01,25.3594,7.325,20544,139000000,821708551,121,Released,False,1,"[""Action"", ""Science Fiction""]","[""US""]",3,1,25,190
769,GoodFellas,en,1990-09-12,25.2848,8.5,14243,25000000,47072327,145,Released,False,0,"[""Drama"", ""Crime""]","[""US""]",2,2,35,203
411,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",en,2005-12-07,25.2256,7.1,11434,180000000,745013115,143,Released,False,1,"[""Adventure"", ""Family"", ""Fantasy""]","[""GB"", ""US""]",3,2,38,387
8587,The Lion King,en,1994-06-15,23.6481,8.253,19593,45000000,763455561,89,Released,False,1,"[""Animation"", ""Family"", ""Drama""]","[""US""]",2,1,73,316
429,"The Good, the Bad and the Ugly",it,1966-12-23,24.3542,8.468,9571,1200000,38900000,161,Released,False,1,"[""Western""]","[""US"", ""IT"", ""ES"", ""DE""]",4,1,57,225
111,Scarface,en,1983-12-09,24.2666,8.155,12926,25000000,66023329,170,Released,False,0,"[""Action"", ""Crime"", ""Drama""]","[""US""]",2,2,46,469
673,Harry Potter and the Prisoner of Azkaban,en,2004-05-31,22.2838,8.008,23035,130000000,789804554,141,Released,False,1,"[""Adventure"", ""Fantasy""]","[""GB"", ""US""]",4,1,32,433
10144,The Little Mermaid,en,1989-11-17,24.1525,7.351,8368,40000000,211343479,83,Released,False,1,"[""Animation"", ""Family"", ""Fantasy""]","[""US""]",2,2,79,274
218,The Terminator,en,1984-10-26,23.8736,7.678,14486,6400000,78371200,108,Released,False,1,"[""Action"", ""Thriller"", ""Science Fiction""]","[""GB"", ""US""]",2,2,28,389
121,The Lord of the Rings: The Two Towers,en,2002-12-18,20.2205,8.415,23740,79000000,926287400,179,Released,False,1,"[""Adventure"", ""Fantasy"", ""Action""]","[""NZ"", ""US""]",3,1,22,558
210577,Gone Girl,en,2014-10-01,23.2121,7.89,19853,61000000,370890259,149,Released,False,0,"[""Mystery"", ""Thriller"", ""Drama""]","[""US""]",3,1,43,169
244786,Whiplash,en,2014-10-10,23.1734,8.375,16519,3300000,50307484,107,Released,False,0,"[""Drama"", ""Music"", ""Thriller""]","[""US""]",3,1,47,130
